ويعول على هذا السلاح الفتاك انقاذ مشروعهم المتهاوي,negative
#استبدال_الصراع_العربي_الصهيوني,negative
#بصراع_سني_شيعي,negative
راغبين في حشد عوام وجموع تم تزييف وعيها,negative
ولاتدري انها تساق لتنفيذ اجندات اعدائها الصهاينة وتقاتل نيابة عنهم,negative
#ال_سعود_اعداء_الله_واعداؤنا_واعداء_البشرية,negative
كان استخراج النفط تحت الرعاية الامريكية وبشروط مذلة (نهب مهذب)لثروات الامة,negative
السبب الرئيس لحماية الامريك  للانظمة الديكتاتورية الظالمة المسرفة(ال سعود وامثالهم),negative
وتوريطها بالارهاب لخدمة الاجندات الامريكية,negative
ومن الطبيعي قلق الحكومة الامريكية من امكانية قيام ثورات في دول النفط ووصول قيادات ثورية متعلمة ومتحررة من التبعية للاستكبار الامريكي,negative
مما دفع بالنظام الامريكي للحفر عميقا للنظام السعودي المهدد بالانقراض,negative
بحيث يستنزف مدخراته وامواله الاسمية التي تغذي الاقتصاد الامريكي عبر تعظيم وتضخيم قيمة خدمات واسلحة ومؤن العدوان,negative
بل إن توريط اجلاف النفط بالجرائم البشعة,negative
قد يكون لاكمال مسرحية الاستحواذ على الاموال,negative
عبر فتح تحقيقات ومحاكمات وعقوبات لاتنتهي,negative
تذل الاجلاف ولاتتيح لهم فرصة للمطالبة,negative
وان اتيحت فرصة سحقوا بملفاتهم الاجرامية,negative
#امريكا_ام_الارهاب_وحاميته_ومشغله_وشريكه,negative
#الوهابية_هي_الارهاب_والتطرف,negative
يعاتبني الوهابي الكاره لال سعود اننا باستهدافنا,negative
للوهابية بالنقد والعداء نحشد مع ال سعود من يكرههم من الوهابية وعتابه منطقي,negative
لكن اعتقد ان ال سعود كبقية الطغاة الفجار,negative
يمارسون طغيانهم ثم قريبا سيقذفون لمزبلة التاريخ,negative
لكن الوهابية المتطرفة تسمم الافكار والعقول,negative
وتلاحق اطفال المسلمين لانحاء الارض مدعومة بتمويل هائل من اموال النفط النجسة,negative
وتسري بصمت لتشوه الاسلام باسم الاسلام,negative
التكفير لكل فرق المسلمين او لمرتكب الصغائر او المختلف فيها وبنصوص وهابية متطرفة,negative
ودموية صارخة بشعة محفوظة بين سطور كتبهم,negative
وجراءة عجيبة على الاعراض والحرمات يلغمون بها افكار الجهلة ومشوهي القيم والضمائر وبقايا المجرمين ليواصلوا مهام تشويه الاسلام,negative
ولهذا نلاحظ ان كل المتطرفين ومرتكبي الجرائم المروعة باسم الاسلام #وهابيون جرعوا التطرف والارهاب من منابعه النجدية السعودية او عبر ادواتها وعملائها المبعثرون في الاصقاع,negative
ولتتخلص البشرية من هذا السم الناقع يجب تسمية الاشياء بمسمياتها وتحديد اصل المشكلة,negative
#امريكا_تقتل_الشعب_اليمني,negative
#USAKillsYemeniPeople,negative
#لماذا_شن_الامريك_عدوانهم_علينا,negative
واجلاف العرب والعجم مجرد ادوات قذرة,negative
عدوان الصهاينة والامريك وعملائهم العرب ومرتزقة العملاء الداخليين (خدام خدام الجرافي),negative
فبالرغم من تزييف الوعي ومحاولة شرعنة العدوان بمبررات سخيفة وحجج اسخف,negative
الا ان العالم وكل حصيف يعرف ان الامريك امروا عملائهم حكام النفط بشن العدوان عندما صدموا بنجاح الثورة التي لم يستطيعوا ترويضها والتحكم في مساراتها مما يعني خسارة الامريك لكل ثروات اليمن للابد وتحرر اليمنيين من هيمنة واستكبار الصهيوامريكان  واحتمال انتشار عدوى الحرية والكرامة لممالك النفط المجاورة وهذا ما لا تحتمله امريكا الناهبة لثروات الامم ولايحتمله اقتصادها,negative
المعتمد على اموال النفط المنهوبة,negative
شبعتونا فرنسي,negative
تطبيق تاع حالات الطوارئ . و الاتصال بالجهات المختصة و معلومات المريض و زمرة الدم ....الخ . اغلب الناس راها ما تفهمش الفرانساوية يا كوندور افهموا,negative
ماناش فرنساويين نعم لكن بلدنا فرنكوفوني وكل اظيف بان كل ما نستهلكه ونتمشى به ليس عربي .اذن نحن علينا ان نتماشى ومستلزمات العصر سادتي وكوندور تفعل هاذا وتوفيقها يكون بتثقف زبائنها ورفع مستواهم وليس حطه .اظيف بان كوندور عندو رقم اخضر للاستعلام عن اي شئ مبهم   ما عليكم الا تشكيل الرقم المجاني 3075 .,negative
يقلك الي غواه رخسو خلى نصو انا منشريش كوندور كون نموت نشري منتوجات lg افضل جوده والضمان مضمون ومنسيبورتيش المنتوجات الوطنيه صراحتا,negative
Je n`acheter plus jamais de produit condor,negative
Balakou tachriwha . Walah tanadmou,negative
"c`est la marque LittleSwan , un produit chinois , donc peut fiable",negative
Ouais mdrr on va acheter une spécial que  pour laver les vêtements de sports,negative
"Je suis déçu par votre sav, d Akbou, il y a plus de 2 mois que j`ai déposé ma machine à laver,elle n`est toujours pas prête, je vous informe aussi j`ai plus de 2000000da de matériel condor chez moi.",negative
"J`étais séduit par le portable plume 4, je suis déçu, wifi qui part et revient quand il veut,",negative
يعني خير من lg g4 لا اعتقد صراحتا والله ما نغامر بدراهمي ونشري كوندور,negative
اشتريت تلفزيون كوندور 40 بوصة  لم تمر مدة ساعات من التشغيل  هناك عطبين,negative
هذا يثبت أن الشركة غير صالحة بتاتا,negative
"Les gars Condor Electronics,
C`est quoi cette dernière mise à jour ?!!! Mon A9 ne marche plus depuis !

il affiche le massage ""Application error - Le processus com.android.phone s`est intérrompu."" 
Même si je clic sur Close ou Send error report, le message revient instantanément et je peux plus riens faire !!!

FAITES QUELQUE CHOSE !!!",negative
"شركة  العجب كوندور ، هل الزبون هو من يأخذ التلفزيون للتصليح إلى مدينة أخرى على عاتقه ، أم البائع من يفعل ذلك.",negative
أجبنا يا مدير كوندور .أم القانون لا يحمي المغفلين أمثالي .,negative
a la place si je gagne je peux avoir un vrais téléphone fiable de la marque samsung svp ou meme un Nokia 3310 car au mois ca sera du fiable j`aurais pas besoin de passer tt mes matinées a Belfort a votre service a la clientèle ( si je peux dire service) car les pauvres tellement les produits sont mauvais peuvent rien réparer,negative
"vos tablettes C de la merde et votre service a la clientel aussi, tu achete un tablette neuve elle marche 4h ne se recharge plus et 4 jours apres ton achats tu l’amène au SAV  ils la gardent pendant des semaines puis réparent rien et il te disent c fait puis tu l’emmène une 2e fois reparent rien apres 3 mois et te disent c fait , bon bref  evitez les produit condor car les produits sont pas bon le service a la clientèle aussi, prenez du sur prenez samsung , LI HABE RAKHSOU FI DAROU YARMI NESSOU ,  bon bref plus jamais du condor car ni remboursement ni tablette qui marche juste des voleurs ctt et des incompétents",negative
"Je suis déçu par votre sav, d Akbou, il y a plus de 2 mois que j`ai déposé ma machine à laver,elle n`est toujours pas prête, je vous informe aussi j`ai plus de 2000000da de matériel condor chez moi.",negative
نزيد 5000 الف ونشري lg على الاقل ضمان المونور 10 سنوات,negative
Ils Utilisent CON D`OR hhhhhhhhhhhhh x),negative
Ils sont tous les trois des fakakirs,negative
un couple w 3andhom un bèbè مثلا !!!!,negative
مشينة لاڤي,negative
Leurs machine condor est en panne encore?!!!,negative
activiw les mis a jour ota berkawna m chekil ;),negative
ga3 bani adam hadi haja bayna,negative
3indhom machine lave ligne condor thiz 2 kg w rahom dayrine la chaine bah yghaslou l9ach,negative
Pedometre ta3kom mayta,negative
IL LEUR MANQUE UNE MACHINE A LAVER,negative
"c`est nul mon condor c5 apres 3mois l`apareil photos ne marche pas c`est pas de la qualitè.je vais demander a tout le monde de ne pas acheter c`est produit.sur facebook je parle serieux c`est du vole 15 milles dinars, hasbiya allah w ni3ma el wakile",negative
moi je vous ai envoyer mon probleme avec mon c6 et vous me repondez pas !!!! c est sa le service clientele !!,negative
علابالي بورطابل لكل عضو ....هههههههههه,negative
فالأحلام,negative
Reppariw juste la version lollipop nta3 le c6 pro bzf 3lina rana n3aniw,negative
20.00 الاخبار في اليتيمة,negative
ya khosni mise a jour lolli pop sur c7 pff tawalto,negative
Ani nsna balak cette fois chwia zhar,negative
6 min de retard,negative
bon la 30 mn sa dépassé !!!!!,negative
les 30 min sont passées  !,negative
Djezet une demie heur :3,negative
Sa fais une heure >-_-,negative
غالي,negative
"تعجبني قدرة التحمل تاع لباتري تاعو. قوة قوة. حاجة فور بزاف.. مي جا غالي شوية شفتو البارح... حاجة فور مي الله غالب،السعر ليس في متناول الجميع",negative
قلنا كليمة بتنا في ظليمة,negative
كوندور شركة جزائرية بلسان تونسي,negative
قلنا كليمة بتنا في ظليمة,negative
الجزائر مافيهاش الظلمة,negative
Malheureusement elle n`est pas disponible sur le marché .,negative
لا ارى الأناقة في علامتكم,negative
Duster si une très belle voiture mais il Consomme boucoux des essence ⛽,negative
اصلا والله خسارة فيها الغسل,negative
صفر,negative
بعد السفر الطويل .,negative
واحيانا تغسلها الامطار  تهنيني.,negative
ياحسراه,negative
"فصرخ بذلك الرجل : "" اسمعني يا هذا ... اسمعني !.""",negative
aucune........... pas parceque la marque en elle meme n`est pas bonne. mais parceque le service est nul. je suis un ancien propriétaire dune dacia logan. et j`ai meme fait une 2emme commande pour un duster mais le manque de profissionalisme chez (renault benkiar blida) m`a empeché d`avoire ma voiture dans les délais. ce qui m`a pousser a déséster et a courir presque un an pour reprende mon argents.,negative
no good,negative
Pour moi ci pas un voitur,negative
هاده السيارات لا تصلح فلاحدروها,negative
Ychamkhouha sa yacharbou maaha,negative
Bah c`est une voiture de retraité je la trouve moche  même la puissance  trop faible y`a pas mieux que les voiture de Hitler,negative
mansupportihach,negative
Bonsoir bien avec très merci a,negative
"Un vrai baroudeur doit être issu impérativement, de nos véritables usines prouvant le cas échéant, notre génie voire notre savoir faire !!",negative
شبعتونا كدب بزاف أغلقوا راكم بزنازيا تبيعو غير les revendeur Renault Algérie la mafia,negative
"j`ai fais commande d`une dacia logan 1.2  en decembre 2015 et a ce jour aucune livraison, il y a une semaine  on me telephone de ce num 0770905000 pour me dire que la loi des finances bla bla bla j`ai rien compris a leur charabia, pouvez m`informer de ce qui en est exactement et pourrais-je etre remboursé,",negative
"ce n`est pas serieux avec les commerciaux de DaciaAlgerie , quand vous repondez auxattentes des clients , il ne faut pas leur mentir",negative
nhar ynawar lmal7,negative
عيوبها كالاتي.,negative
محرك ضعيف مقارنة مع الحجم,negative
تفتقر للرفاهية في كل اشكالها,negative
لوحة القيادة تحتاج لتعديل جدي وليس لمزحة كالتي في الجديدة.,negative
تحتاج لفاصل بين السائق و الراكب ومسند يد وعدة كماليات كصندوق النظارة محفظة اوراق كرسي اتوماتيكي. سقف زجاجي.كاميرا خلفية مجسات امامية. ...هي تشكيلة صارت متوفرة في ابسط السيارات.,negative
راك غالط ياسي فؤاد moteur تاع duster 1.6 قاوي ياسر انا كسبت سيارات ياسر ونشوف بلي مليح و nerveux وخاصة في الطلعة ولا في la plaine,negative
je possede une dacia logan 2010 jai un grand probleme lhuile pénetre au liquide de refroidissement  jai refais le joint de culasse 3fois comme on conseillé a  faire jai surface ma culasse rien a faire la derniere etape jai changé la pipe de refroidissement mé le probléme perciste toujours j`ai commencé a détesté la marque dacia,negative
Hadi sendero fiha défaut ta3 chatmeau,negative
 khouya sandero 1.6 w dgoul matconsommiche,negative
safi 2 mois hab nechri wa7da kol youm la semaine prochene pffffff krahte,negative
Nebatelkom la photo de ma golf gtd psq votre dacia sincerment c de la merde hachakom,negative
خردا      عرة  الطوموبيلات,negative
انا مانشتيهاش ستيبواي... على خاطر فيها ديفون تاعو الموتور... مرات ماتنوضش الكروية حتى تحطم رجلك على بيدال تاع المكبح,negative
Hhhhhhhhhhhh zoubia té3 la France,negative
احذرو هذه السيارة فيها بزاف les défauts,negative
والله بمنتهى الأمانة احذرو هذه السيارة فيها أخطاء كثيرة في التصنيع احذروا,negative
"كانت عندي وحدا ونعرفها ما عند منقول شاب اله ابارك بصح تعاريك في لسونس راها 1,6",negative
الجزائر تصنع السيارات ’’’’’’’؟؟؟ والله غير راكم مهابل,negative
Poooor nt3 bbm,negative
Renault algerie sont des escrocs j`ai acheté chez  eux une ambulance médicalisée neuve trois panne plus la dégradation de la cellule sanitaire dans un intervalle de 30jrs ne leurs faites pas confiance je suis obligé d`aller en justice faites attention on a une mafia des gens sans principes ni dignité,negative
Hadi ga3mechi loto,negative
راك قيم عدنا منها,negative
Ccfff,negative
Avec vous on sait jamais,negative
"L jazayri ta7kilou f les avions il s`y connaît,  ta7kilou f la médecine yte7lek tbib, tahkilou a3l la finance yte7lek courtier tahkilou a3l dine yte7lek Imam... etc 
تبا لك يا شعب 3la hada marbe7naha f walou",negative
بسَمت فــقالوا يـُرائي بها .. عبَست فقالوا بَدى ما كـَـتَــم,negative
صَمَتُّ فقالوا كليل اللسان .. نطقــت فقــالوا كــثير الكَلِم,negative
حَلِمْت فقالوا صنيع الجبان .. ولـو كــان مـــقتدراً لانــتقـم,negative
بسَــلْت فــقالوا لَطـيْش به .. ومــا كـــان مجــترءاً لو حَكَم,negative
يقـــولــون شدّ اذا قُــلت لا .. وإمـَّعــةٌ حــيـن وافــقتهــم,negative
فأيقنتُ أنَّـي مهــمــا أردتُ .. رضــا الــنــاس لابـــُدّ أن أُذَمّ,negative
بسَمت فــقالوا يـُرائي بها .. عبَست فقالوا بَدى ما كـَـتَــم,negative
صَمَتُّ فقالوا كليل اللسان .. نطقــت فقــالوا كــثير الكَلِم,negative
حَلِمْت فقالوا صنيع الجبان .. ولـو كــان مـــقتدراً لانــتقـم,negative
بسَــلْت فــقالوا لَطـيْش به .. ومــا كـــان مجــترءاً لو حَكَم,negative
يقـــولــون شدّ اذا قُــلت لا .. وإمـَّعــةٌ حــيـن وافــقتهــم,negative
فأيقنتُ أنَّـي مهــمــا أردتُ .. رضــا الــنــاس لابـــُدّ أن أُذَمّ,negative
"la carte djurdjura nous permettait d`avoir 10kg en + !!!! pourquoi c`est devenu que 5kg !!!!, takashoffff",negative
je ne vois pas pourquoi ces changement vu que les avions restes les mêmes !! déjà qu`on paye les billets assez chers donc maintenant on payera un excédent !? 10kg bagages en + hsédouna fiha -__-,negative
وعلاش يعني ؟؟ الناس تزيد للزبون وانتوما تنقصولو ...سياسة التقشف مثلا ؟؟,negative
Dommage bien avant c mieux c était 10 Kg ????,negative
Cheftha halkouna sadi9i ,negative
Mnt on a droit qu a 5kg grrr,negative
تقشف ؟!,negative
Cha3eb malade,negative
Jamais content !!! Soubhanallah,negative
Nous les algeriens on es  jamais satisfait,negative
Nn,negative
L arabe à toujours été un lion avec ses frere et il ferme sa gueule avec les autre,negative
Quel dommage. ......,negative
الله غالب كرامتنا لاتسمح بالركوع لعقدة ديغول,negative
"Quand vous déposez le bilan slvp c`est sérieux. ?????? Nchallah en 2016 amène, air algerie de merde.",negative
Air algerie de merde tfouuuuu,negative
DAON,negative
من لا  يهتم  لشركة بلادو أروح  يلصق امعاهم.انا مع  air Algérie.,negative
"Quand vous déposez le bilan slvp c`est sérieux. ?????? Nchallah en 2016 amène, air algerie de merde.",negative
Trouvez une solution pour ces énormes retards,negative
Je vous souhaite une très mauvaise année 2016 et nchallah une année du dépôt de bilans.,negative
Conx ta3koum dayra ki lhaaaam w say,negative
@djezzy.dz  connection  khraaaaa welat,negative
Barkawna bla 5orti cnx ta3kom dayra kile5ra,negative
"Ppppf yaw diro 100 Go b 100da kan bghito,  je suis vraiment déçu , cnx = 💩 t9ila grv soit sbah lile l3chia 3 t3 sbah dima makanch w ida kayna t9ila,  lcommentaire w bsif maktbto,  les offres li dirohom sah haylin bssah tl3bo mn w mn tmdolna des chiffres mktoubin heda makan mch cnx",negative
La connexion ta3kom est 💩,negative
Conx ta3kom t3ayii,negative
👎👎👎👎👎👎👎👎,negative
Cnx dyalkom t3ayi,negative
A3dlou le réseau mb3d yer7mha rabbi 😉,negative
Connexion nulle j’ai 100Go net mai taayi t9ila grc,negative
عندي هايلة ماكسي كونكسيون خردة 👎👎👎,negative
B 2500 da 3and ooredoo ta3tik 120 gb,negative
Connexion ⤵️⬇️0️⃣,negative
جامي جربت جيزي غير هذي مرة وآخر مرة راح نجربها تعييي كونكسيو بزاف تقيلا vive ooredoo,negative
ولله ياجزي اكي 1500رجعتهالي5جيقا😒😒😒😒,negative
Conx merdique,negative
cnx dyalkom ki zbl 7acha l3ibad li chafo l cmntr,negative
Conx ki zabi jaya,negative
عروض بايخة,negative
The worst connection ever in Algeria,negative
عروض جيزي هي الأسوأ,negative
"A déconseiller, j’ai fais l’erreur de passer de ooredoo a djezzy vu qu’il offre plus de forfait internet mais a l’utilisation j’étais choqué de leur connexion et de 20 h à minuit c’est catastrophique même pas utilisable sachant que j’habite alger centre ! ils sont en retard des années, je vous déconseille de faire la même erreur, et je vous conseille aussi de les quitter car c’est des voleurs vu que j’ai arrêté l’utilisation de la puce dès le premier moi eux ils continuent de comptabiliser les mois et jusqu’à aujourd’hui ils m’appellent sur mon numéro ooredoo pour me dire que je dois venir payer mes factures alors que ça fait des mois que je n’ai pas utilisé la puce , et que le jour meme j’ai demandé à propos de cet merde et le monsieur m’a dit que si j’arrête l’utilisation de la puce ils arrêteront de comptabiliser",negative
نشاله كي تكون انترنت خفيف في الليل نشريها,negative
Yawww cnxx 😡,negative
كونيكسيو تعيي -_-,negative
L'3orod ghi hiya w ntouma L 4G ma 3ndkomch y'a zuuh sagmo réseau ta3kom mnb3d diro L 3orod ta3 khra,negative
"Ya djezzy😡😡, activit ta3 1200 da 30g et 1500da , fi 2 jours klitouli 16g 😡😡😡 c pas normal,  16 tchadli 1 mois 😡😡😡😡",negative
👎👎👎👎👎👎,negative
👎👎👎👎 kol 5a6ra tzido t5rboha,negative
حسنو التغطية ومبعدا ديرو العروض .👎👎,negative
@djezzy.dz mala tahecholna diro 300 da 5go wahedha  bla 500 da hadik,negative
Nzid 200 Da 3and ooredoo ya3toni 20 Go 😉,negative
Dert hadik ta3 5G 5jr khlaso 😭,negative
أنترنت ضعيفة جدا 😂😂😂,negative
"not enough , 10 gb nowdays is nothing",negative
Mais cnx prk t9ila ?,negative
راكم تخرطو لعوض لي تنقصو لبري,negative
Lala matahchilich,negative
Mauvaise affaire 😏,negative
سڨمو ريزو منبعد ساهل 👌,negative
5 deux jours ykhlsso,negative
كلي 5 جيقا بزاف☹ انا تكمل في يومين,negative
💩💩💩💩💩,negative
بهدلندتونا يا جيوي بهذا العرض,negative
كونيكسيو تاعكم تروح على 21:00 وراكم تتمنيكو نيك زبي,negative
cette puce n'a aucun sens Je préfère l’offre imtiyaz avec 600=12gb+ilimité djezzy+1500da/mois,negative
Rakom ghi Tachéklo 3linà 😝😅,negative
Vive oredoo 1000da 20go 4000da hadrra l tous les rèseaux hadrra illimité mn oredoo l eredoo 👌🏻,negative
ميش افار ادي حكايتك نفليكسي لوريدو بمئة عشرين جيغا ربعمية الف هدرة🙂,negative
ولله غير اني نفلكسي1500يعطيني 5 جيغا كانت 40جيغا رجعوهالي5جيغا,negative
غير عدلو الريزو و الانترنت و من بعد ساهل نخلصو في الفاتورات باطل,negative
Dok hadi app Nass yahdro 3liha 😒😒,negative
ريزو 0 و الانترنت تقيلة بزاف 😏😕,negative
وجهكم صحيح 🙄 انترنت زبل تغطية زبل و نزيدو تديرو ابليكاسيو باش نطلعوها اذا فيها 10 ميغا لازملى ساعة باش تكمل بالريزو تاعكم,negative
سمعت بلي راكم خارجين من الجزائر علاببها راكم تزكرو فينا  لا كونيكسو لا ريزو وحنا واش سبتنا,negative
جازي الأسوء من كل النواحي,negative
نستناو فيكم تفهموا رواحكم بلي 4G تاعكم راهي كيشغل راهي 1G,negative
Et après ça une connexion merdique,negative
اسوء شبكة من ناحية تدفق الإنترنت  في قلب العاصمة  2G🤣,negative
أضعف شبكة وأضعف  عروض وأضعف تغطية على مستوى العالم,negative
عروض مليح والريزو  مهوش في كامل لبلايص مليح,negative
Basah wach tbadel fiha mazal kolach kima rah🤔🤔,negative
اولدي عرض تافه نحيو ل 50 الف لولة مشي خير ؟ كل واحد يخير لي يحتاج😉,negative
Votre est aussi merdique que votre réseau!!!!!On veut internet illimité pas 5gb!!!,negative
@ri_ad.kr تاكتيفي ل 50 لولا باه تقدر تاكتيفي لخرين عليها عرض فاشل 👎,negative
👎👎👎👎👎,negative
@ri_ad.kr تاكتيفي ل 50 لولا باه تقدر تاكتيفي لخرين عليها عرض فاشل 👎,negative
👎👎👎👎👎,negative
الكنوكسيون راهي ثقيلة على سيري تع سلطان قورصو ديرولها حال يرحم باباكم 😕,negative
Negatif,negative
@hees_na tchriha b 300 w bach tjik 5g w 500da crédit il faut tzid 500da ça fait 800da bin kolchi,negative
Yaw ntoma rayhin tkhrjoha fi 200 alf hhhh tasm3 ghir zid zid,negative
Tzid 500 + 100 = 600 Da wla 500 + 600 =1100 Da,negative
L buz rak fahme 😂,negative
Hadra batel avec djezzy khirmeen youtuuube,negative
Mais l'offre d'instagram et facebook est mieux que youtube !!!!,negative
@djezzy.dz Ha fahmouna ba arab mafhamt Walou,negative
5G brk 💁💁🙂zidoLnA,negative
@djezzy.dz m3a cnx ta3kom khfifa bzf dir 1 radoha 1 million 😂,negative
@amel_.hm ghiir khtiik 😏,negative
@h__a_d__i_l 500+600 = 1100da 😊,negative
Hhhhhhhhh sérieusement 110 5go illimité YouTube  yerham babek ya khouya ya khouya li ydirha hadi ghir lebghel f raso tharcho bina,negative
"@amel_.hm  ç cher ,aprés ma yemchilkch mm pas insta b 40 Gg w ma mchach yemchi b had l offre 😏😏",negative
Es que raha disponible cette puce nachriha men la direction,negative
تتمنيكو ب شعب نتوما يوتوب تزعقو علينا واش نديرو بيه خصنا الهدرا باطل مع جيزي و 500 كريدي هذا مكان,negative
0,negative
Yakhah ana kont hab mta3 illimité puisque knt hab nchri wahda ll3jouz 😑,negative
@alii_aas ana rani b 40G sa marche just réseau t9il💔,negative
Hadra illimité avec djezzy khier m'en Youtube,negative
@alii_aas oui c vrai t’as raison,negative
@amel_.hm ouii 💔 mrc problem rah hna llah ghaleb ma kach li yesla7 rana 7amlinhom nchargé 1500da  pour 40 G da aprés une védeo f insta de 2 min ma temchiich machi tekarhi 7yatek 😡😤,negative
"@amel_.hm ouii wlh lbara7 ghadetni 3omri plus de 36 G w une video ma 7abetch temchii ghir 9bil blokat rahi grave dija had lyamat ida remarkiti , w dija blk na9solha bach yemchilhom had l offre, w nzidlk rani sur yemchiiwah ghir dok chwii w yweli kifkif t9iil 😏😏",negative
قعرتونا بحكاية ديمقراطية  عرض كي وجوهكم رجعتونا من جديد الى فخ الثنائيات ماذا تشرب ايها الزابونشاي أم قهوة !!؟لماذا تخيرني بين هاذين الاثنين الزابون قالكم نحب الماء ( كوناكسيو خفيفة) (و5 جيجاتاعك ماتكفيهش.. الطالب مثلا كي تخلاصلو يروح يتفرج يوتيوب تاعك لي فرحان بيهولا يروح للفايبر 🤔- الديمقراطية يا جيزي: الزابون يقترح وش يحب هو ماشيانت تحصرو بين خيارين تافهين  وتزيد تقلو ديمقراطية هاذييقولولها التلاعب بالعقول 🙏,negative
شغل نقعدو غير زيد تشريها بثلاثين تزيد خمسين زيد ستين زيد ستين كفير كاين فايبر ولا هدرة باطل اذااا لاااه اذا لزااف نقعدو نخدمو غير علا زيد زيد باطل ربي أو نزيد نفليكسي من الفوق كون نحتاج نهدر,negative
"na99o3do ghiir nzido ! aya roh takhra , 1000 naflixihaa HAYLA tmedouli 20Go w tab9alii 100 . مشروع فاشل",negative
سقموا ريزو مادا بيكم رانا نعانو,negative
عرض فاشل و شبكة فاشلة مع كل إحتراماتي,negative
512 kb /s w zid bah tactivi kolch lzem 1700 da 🙄🙄🙄 عرض فاشللللللللللللل,negative
بصح 500دج قليلة بزااف زيدولنا فيها,negative
شخصيا اعتبر العرض فاشل  1100دج  علاش منزيدش 100دج ونكتيفي مكسي 1200دج 20جيجا انترنت,negative
Alors mel 500 wlina fi 110 min hak alors hya ou nta3 150 ou 130 kif kif 😠🙁😑 Yak gholto Li maunjmch y3mar 150  c'est profiter,negative
علاجالكم راني نعاني فبوبجي كنكسيو كي ....,negative
😢😢😮,negative
Diro débit mli7 après nhadro ...ilimite 9alek 😂😂.,negative
Illimité b 1100 et juste youtube c'est cher nn??,negative
🖕🖕,negative
Tzma nb9aw rir nzidou hta tlha9 mlyoun bezzaf lkan tnahou hdik 500da lwlaniya chghul drc dir 600da wki thb tzid tzid m 🤷✅,negative
500Da +100Da wla 500Da + 600Da bach nstfad ..... !!!!,negative
"حاب نفهم شكون قاعد يكتبلكم في الإعلانات يرحم والديكم، ما فهمنا والو.. هل العرض هو 500 دج ثم نزيد نفلكسي 600 دج باه تولي عندي يوتوب غير محدود، والا كاين مباشرة عرض تاع 600دج و500دج والا كيفاه",negative
600😒,negative
Djezzy kollach fiha ya3ayi 😕😕😕😕😕😕😕😕😕😕😕😕😕,negative
@ahmed_with_fadi 500+600=1100 bfff haka ooredoo 1000 khir 🌚😑,negative
@ahmed_with_fadi  هكذا ندير عرض 1200دج مكسي خير,negative
"Connexion zéro , b la 4G ou connexion  trop trop lente à peine fb 🤬🤬🤬🤬",negative
Zagmou conx ta3kom oumba3d Sahel 😏,negative
فاشلين بكل صراحة,negative
Ana nedir nta3 1500 3andi hadra batel djezzy w 3000 da les autres réseaux w 40g netferj biha ga3 chehr khir men hadi bzf,negative
@mal__ak1811 1100da 3la jal 5gb brk c cher,negative
"La7choma ki Djezzy ki Ooredoo 2020 mazalna b débit ta3 yamat cyber 2000 , Ghana rahom tal9o 5G wchna 3G hsalna fiha en plus n5also draham Bach même pas ta9dr tarftah page Google",negative
@rafik_hamma voilà 🤣 ya7chouh l nes,negative
Hayla bzf khiiir fiha 60 gb hadra +....,negative
AdY Djezzy khyana dyRa dal Ana MfhamtCh N'activY 15 tkmlY 14 w ziD Cnxx dyRa Kil Khra 👎👎👎,negative
عرض فاشل جداا ممكن العقل يتقبل هاد العرض اذا درتو  هدرة لجيزي اليميتي . راكم تسرقو فشعب صحا يسلمك وغير لمهبول لي راح يكتيفي عاد العرض 😂😂,negative
3yna hadi lpus chritha w ndmte,negative
"Tu regardes des videos en 360p , mec on est plus en 2010.",negative
Ameliorez votre connexion et réseau puis pensez aux offres. Facts be told,negative
Nahder m3akoum sara7a nzide 1000 dA connexion 40G :(,negative
Lokan tzidoulha 10G mli7a :),negative
Mshy affaire kaml 500da da w 5 go brk w nzid fogha 600 da bah n5dem gratuit !! 😐😒,negative
@djezzy.dz 500 +600+600 w lhadra ma knch .. Ytselma 3ard 👎 .. Djezzy hbal b 1000 da tbanli afdel 3ard 3andkom,negative
Tahya mobilis mobtasim top 4g 🌶️,negative
وهذي 5جيغا تشد شهر ولا تخلاص بلخف,negative
أسوء خدمات إتصال 😵بعد موبيليس طبعا🙄,negative
Conx zebala 👆,negative
5 go vraiment mokhak yahbas 😢😢😢,negative
wtf is going in frucking algeria,negative
3yana pus hadi mdarna walo 👎,negative
كي شغل مديتو 500 جيغا خص غير نبعثو منهم,negative
@kadaoui_youcef خخخخ مي صح خو واش الفايدة اذا عندك انترنت محدود والسرعة ناقصة كانو قادرين يديروها عرض جديد نورمال مي تشري بيس جديدة على جالها فكرة فاشلة والله,negative
@mohamed_hatraf 😂😂😂😂 فقت بيها قبل انا ف يومين تروح خمسة جيغا هاديك ربعين جيڨا و مساعدتنيش تساعدني هاذي مشكيتش,negative
من نيتكم 😂,negative
☺️ماهذا الانجاز الهرائي,negative
عرض فاشل,negative
انجاز عظيم 😒,negative
Yaw segmo 4Go ta3kom 3ndi djezzy n'activi  ta3 1500DA temshili ghir fles place ouvert f dar mata7kamch kaml,negative
A mon avis chekla hadi je préfère 800da fiha 20go w illimité vers djezzy et 800da vers tous les autres réseaux,negative
40go 1200DA : tsema ana machi bnadem yak,negative
@ali.benmicia booh Maximum 3jrs,negative
@abd.__.ou._.chouchou 600+500 🤣,negative
@abd.__.ou._.chouchou انها حشوة يا جورج,negative
